150000 1.796113
155000 1.948122
160000 2.064129
165000 2.160135
170000 2.296143
175000 2.464154
180000 2.644165
185000 2.804176
190000 2.944184
195000 3.096193
200000 3.172198
205000 3.332208
210000 3.528221
215000 3.692231
220000 3.936246
225000 4.072254
230000 4.224265
235000 4.436277
240000 4.608288
245000 4.812301
